번호,프로그램명,장르,채널,날짜,요일,시작시간,종료시간,방송길이,회차,개인 전체_시청시간,개인전체_시청률,4-9세 남자_시청시간,4-9세 남자_시청률,4-9세 여자_시청시간,4-9세 여자_시청률,10대 남자_시청시간,10대 남자_시청률,10대 여자_시청시간,10대 여자_시청률,20대 남자_시청시간,20대 남자_시청률,20대 여자_시청시간,20대 여자_시청률,30대 남자_시청시간,30대 남자_시청률,30대 여자_시청시간,30대 여자_시청률,40대 남자_시청시간,40대 남자_시청률,40대 여자_시청시간,40대 여자_시청률,50대 남자_시청시간,50대 남자_시청률,50대 여자_시청시간,50대 여자_시청률,60세 이상 남자_시청시간,60세 이상 남자_시청률,60세 이상 여자_시청시간,60세 이상 여자_시청률, 
923,요즘육아금쪽같은내새끼(본),오락,채널A,2022-10-14 0:00,금,20:03:59,21:16:56,0072:57,118회,0.887281118,1.215453587,0,0,0.016291745,0.022317459,0.054071061,0.074069946,0.110033841,0.15073129,0.363237286,0.497585323,0.34720631,0.475625082,0.416143989,0.570060258,0.89485305,1.225826096,1.066962506,1.461592473,0.792465149,1.085568697,1.143035078,1.565801477,1.800732106,2.46675631,0.964565131,1.321322097,1.622560793,2.222686017,
978,요즘육아금쪽같은내새끼(본),오락,채널A,2022-10-28 0:00,금,20:02:46,21:16:16,0073:30,120회,0.850780943,1.165453346,0.113096171,0.154926262,0,0,1.21544573,1.664994151,0.777732666,1.065387214,0.453952195,0.621852322,0.291555367,0.399390913,0.226929521,0.310862357,0.825127947,1.130312257,0.521384859,0.714225834,1.303909377,1.786177229,0.914519964,1.252767074,1.868449139,2.559519369,1.050543273,1.439100374,0.925680559,1.26805556,
1181,요즘육아금쪽같은내새끼(본),오락,채널A,2022-10-21 0:00,금,20:04:48,21:15:20,0070:32,119회,0.748918048,1.069882926,0,0,0,0,0.25850014,0.369285914,0.590216972,0.843167103,0.111690037,0.159557196,0.208398408,0.297712012,0.514047203,0.734353147,1.124508833,1.60644119,0.767466549,1.096380785,0.598535437,0.855050624,0.805385498,1.150550712,1.867202037,2.667431481,0.850238511,1.214626444,1.004541483,1.435059261,
1241,요즘남자라이프신랑수업(본),오락,채널A,2022-10-19 0:00,수,21:23:34,22:54:18,0090:44,37회,0.723361329,0.80373481,0.293839812,0.32648868,0,0,0.179705238,0.199672487,0.227835663,0.253150736,0.436291392,0.484768214,0.270920512,0.301022791,0.816319432,0.907021591,0.526858015,0.585397794,0.754230926,0.838034363,0.429583485,0.477314983,0.352543474,0.391714971,1.49933016,1.6659224,0.822579519,0.913977243,1.46159733,1.623997033,
1302,요즘육아금쪽같은내새끼(본),오락,채널A,2022-10-07 0:00,금,20:03:30,21:16:21,0072:51,117회,0.699462718,0.971475997,0.016823167,0.02336551,0,0,0.169032528,0.2347674,0.200991892,0.279155406,0.343068989,0.476484706,0.008007079,0.011120943,0.48769677,0.677356625,0.982986342,1.365258808,0.617058659,0.857025915,0.742028866,1.030595647,0.880273239,1.222601721,1.360392319,1.889433776,0.782703166,1.08708773,1.176045415,1.63339641,
1352,요즘남자라이프신랑수업(본),오락,채널A,2022-10-12 0:00,수,21:23:13,22:55:48,0092:35,36회,0.68361477,0.735069645,0,0,0.232113004,0.249583875,0.036078216,0.03879378,0.025010073,0.026892552,0.084779212,0.091160443,0.191889634,0.206332939,0.654077783,0.703309444,0.63860885,0.686676183,0.732993295,0.788164834,0.672011343,0.722592842,0.366375548,0.393952202,1.021872949,1.098788117,1.215697898,1.307202041,1.371368052,1.474589303,
1399,요즘남자라이프신랑수업(본),오락,채널A,2022-10-05 0:00,수,21:22:05,22:53:46,0091:41,35회,0.665030157,0.722858866,0,0,0,0,0.040540251,0.044065491,0.076968916,0.083661865,0.107009365,0.116314528,0.569259902,0.618760764,0.182428365,0.198291701,0.642577086,0.698453354,0.733947687,0.797769225,0.57193971,0.621673597,0.931845542,1.012875589,0.929512571,1.010339751,1.124495461,1.222277675,1.167090778,1.268576933,
1460,요즘남자라이프신랑수업(본),오락,채널A,2022-10-26 0:00,수,21:22:32,22:56:23,0093:51,38회,0.642822003,0.691206455,0,0,0,0,0.121649138,0.130805524,0.090251408,0.097044524,0.235439094,0.253160316,0.469277062,0.504598991,0.04931244,0.053024129,0.927289129,0.997085085,0.496987894,0.534395585,0.542837884,0.58369665,0.678934803,0.730037422,1.427502992,1.534949454,0.963867172,1.036416314,1.041119369,1.119483193,
633,요즘육아금쪽같은내새끼(본),오락,채널A,2022-11-04 0:00,금,20:03:10,21:24:02,0080:52,121회,1.070963209,1.322176801,0.012125525,0.014969784,0.63410653,0.782847567,0.157193999,0.194066665,0.29048881,0.358628161,0.384610155,0.474827352,0.378256596,0.466983452,0.652774285,0.805894179,1.251576265,1.545155883,1.209939332,1.493752261,1.75715325,2.169325,0.946399309,1.168394208,1.46313269,1.806336655,1.256406442,1.551119064,1.87454667,2.314255148,
772,요즘육아금쪽같은내새끼(본),오락,채널A,2022-11-18 0:00,금,20:03:41,21:22:13,0078:32,123회,0.953480413,1.222410786,0.004363385,0.005594083,0,0,1.091729566,1.39965329,0.194985465,0.249981365,1.165116904,1.49373962,0.053726726,0.068880418,0.395244603,0.50672385,0.988474463,1.267274953,0.606574544,0.777659672,0.871007346,1.116676085,0.369173704,0.47329962,2.2719851,2.91280141,1.194853194,1.531863069,1.64501593,2.108994782,
1200,요즘육아금쪽같은내새끼(본),오락,채널A,2022-11-25 0:00,금,20:03:43,21:13:56,0070:13,124회,0.715627337,1.022324768,0,0,0,0,0,0,0.197894999,0.282707141,0.247895791,0.354136844,0.245383068,0.35054724,0.323256268,0.461794668,1.178461296,1.683516138,0.283596261,0.405137516,1.003990222,1.434271745,0.207581056,0.296544366,1.721741093,2.459630132,0.852827657,1.218325224,1.471057332,2.101510474,
1403,요즘육아금쪽같은내새끼(본),오락,채널A,2022-11-11 0:00,금,20:03:28,21:12:41,0069:13,122회,0.639701368,0.913859097,0.029876179,0.042680255,0.055007863,0.078582662,0,0,0.12353117,0.1764731,0.069924326,0.099891894,0.592931427,0.847044896,0.46023579,0.6574797,1.144524637,1.635035196,0.66910735,0.955867642,0.462193675,0.660276678,0.634062265,0.905803235,1.208080647,1.725829495,0.759754836,1.085364051,1.025716391,1.46530913,
1461,요즘남자라이프신랑수업(본),오락,채널A,2022-11-09 0:00,수,21:22:51,22:55:03,0092:12,39회,0.616553646,0.670167006,0.154082031,0.167480468,0.100216372,0.108930839,0.63786644,0.693333087,0.192421722,0.209154046,0.269323817,0.292743279,0.406511158,0.441859954,0.365107253,0.39685571,0.807017442,0.877192872,0.655868727,0.712900791,1.037661154,1.127892558,0.855710226,0.93011981,1.006290468,1.093793987,0.45250469,0.491852924,0.716181961,0.778458653,
1550,요즘남자라이프신랑수업(본),오락,채널A,2022-11-16 0:00,수,21:22:21,22:57:16,0094:55,40회,0.583339646,0.614041732,0.0091631,0.009645368,0,0,0.078333029,0.08245582,0.011551188,0.012159146,0.302370238,0.318284461,0.289295766,0.304521859,0.252819226,0.266125501,0.539116175,0.567490711,0.134054507,0.141110007,0.437587801,0.460618738,0.337507165,0.3552707,0.861718537,0.907072145,0.915686132,0.963880139,1.635153085,1.721213774,
1593,요즘남자라이프신랑수업(본),오락,채널A,2022-11-23 0:00,수,21:21:22,22:52:19,0090:57,41회,0.572032917,0.628607601,0,0,0.139267155,0.153040829,0.091297189,0.100326581,0.125552456,0.137969732,0.302735138,0.332675976,0.147884009,0.1625099,0.511724023,0.562334091,0.860898889,0.946042735,0.844343221,0.927849693,0.390296567,0.428897326,0.390470062,0.42908798,1.120199158,1.230988086,0.716929178,0.787834262,0.865074488,0.950631306,
1836,요즘남자라이프신랑수업(본),오락,채널A,2022-11-30 0:00,수,21:22:28,22:52:07,0089:39,42회,0.508472,0.564968889,0,0,0.109050537,0.121167263,0.015490598,0.017211776,0.033599228,0.037332476,0.410571256,0.456190284,0.365560591,0.406178434,0.323321256,0.35924584,0.796431134,0.884923482,0.459623555,0.510692839,0.339766784,0.377518649,0.440854585,0.489838427,0.941342243,1.045935825,0.733865731,0.815406368,0.766371553,0.851523947,
1005,요즘남자라이프신랑수업(본),오락,채널A,2022-12-28 0:00,수,21:22:52,22:55:04,0092:12,46회,0.878067996,0.954421734,0,0,0,0,0.108790846,0.118250919,0.027901002,0.030327176,0.054830994,0.059598907,0.110218972,0.11980323,1.665432616,1.810252843,0.437145371,0.475158011,0.714804029,0.776960901,0.459061082,0.498979437,0.53654943,0.583205902,1.030853422,1.12049285,1.490829494,1.620466842,2.177588028,2.366943508,
1255,요즘육아금쪽같은내새끼(본),오락,채널A,2022-12-02 0:00,금,20:04:06,21:17:32,0073:26,125회,0.723152113,0.977232585,0.014141448,0.019110065,0.546208439,0.738119513,0.450792308,0.609178795,0.29937622,0.404562459,0.223030291,0.301392286,0.212872398,0.287665402,0.343019141,0.463539379,1.753320522,2.369352057,0.550577023,0.744023004,0.655215221,0.885425975,0.47330017,0.639594824,1.394739141,1.884782623,0.894223641,1.208410325,1.040310131,1.405824502,
1328,요즘육아금쪽같은내새끼(본),오락,채널A,2022-12-16 0:00,금,20:04:02,21:18:17,0074:15,127회,0.693458495,0.937106074,0.068811042,0.092987895,0.362909642,0.490418435,0.15175751,0.205077717,0.101112717,0.136638807,0.342113631,0.462315718,0.260800609,0.352433256,0.236552625,0.31966571,0.825123537,1.115031807,0.613574938,0.829155322,0.931628245,1.258957088,0.571014901,0.771641757,1.469209828,1.985418687,0.778450462,1.051960083,1.212729196,1.638823238,
1360,요즘남자라이프신랑수업(본),오락,채널A,2022-12-21 0:00,수,21:22:51,22:56:30,0093:39,45회,0.679864981,0.723260618,0.382416462,0.406826024,0,0,0.322276688,0.34284754,0.307836401,0.327485533,0.30840757,0.32809316,0.262758229,0.279530031,0.440480106,0.468595857,0.622210101,0.66192564,1.059507051,1.127135161,0.487143308,0.518237562,0.36342452,0.386621829,0.983596062,1.04637879,0.923303624,0.982237897,1.290120888,1.37246903,
1520,요즘남자라이프신랑수업(본),오락,채널A,2022-12-07 0:00,수,21:21:17,22:53:32,0092:15,43회,0.620135284,0.666812133,0.01676511,0.018027,0,0,0.111194336,0.119563802,0.064541041,0.069398969,0.184248853,0.198117046,0.341348991,0.367041926,0.772433609,0.830573773,0.922622027,0.992066696,0.763211087,0.820657082,0.2342809,0.251914947,0.603291339,0.648700364,0.583839194,0.627784079,0.900884259,0.968692752,1.223490656,1.315581351,
1598,요즘육아금쪽같은내새끼(본),오락,채널A,2022-12-09 0:00,금,20:05:04,21:18:30,0073:26,126회,0.599705803,0.810413247,0,0,1.119351152,1.512636692,0.080475095,0.108750129,0.422741848,0.571272767,0.615776495,0.832130399,0.013987731,0.018902339,0.306964285,0.414816601,0.487938499,0.65937635,0.461112609,0.623125148,0.354058601,0.478457569,0.436038121,0.589240704,1.063036397,1.436535671,0.601239631,0.812485987,1.333527347,1.802063982,
1973,요즘육아금쪽같은내새끼(본),오락,채널A,2022-12-30 0:00,금,20:05:17,21:14:59,0069:42,128회,0.494213089,0.706018699,0,0,0,0,0.304388396,0.434840565,0.007825877,0.011179824,0.253250651,0.361786644,0.112829186,0.161184551,0.116013215,0.165733164,0.63814629,0.911637557,0.737036738,1.052909625,0.6730845,0.961549286,0.335193878,0.478848397,0.756255551,1.080365073,0.753468681,1.07638383,0.775218722,1.107455317,
599,요즘육아금쪽같은내새끼(본),오락,채널A,2022-04-01 0:00,금,20:04:56,21:19:37,0074:41,92회,1.203750623,1.605000831,1.187806157,1.583741543,1.241252004,1.655002673,0.805380438,1.073840584,0.621867384,0.829156512,0.416754461,0.555672614,0.670313051,0.893750735,0.937426462,1.249901949,1.135874708,1.51449961,0.78470125,1.046268333,1.748531688,2.331375585,0.790644927,1.054193235,1.7587432,2.344990934,1.449905919,1.933207892,1.958065517,2.610754023,
744,요즘육아금쪽같은내새끼(본),오락,채널A,2022-04-08 0:00,금,20:06:07,21:19:09,0073:02,93회,1.038883134,1.423127581,0.003585975,0.004912294,0.955212118,1.308509751,0.290443978,0.397868464,1.348791258,1.847659257,0.12960523,0.177541411,0.144177907,0.197503983,0.8213823,1.125181232,1.037734878,1.421554627,0.680460928,0.932138257,1.548658398,2.121449861,0.58451859,0.800710398,1.665493092,2.281497386,1.40641547,1.926596535,1.863454008,2.552676723,
912,요즘남자라이프신랑수업(본),오락,채널A,2022-04-20 0:00,수,21:22:05,22:53:14,0091:09,12회,0.914010582,1.004407233,0.034506625,0.037919368,0.30659807,0.336920956,0,0,0.006914955,0.007598852,0.858882109,0.943826493,0.309473325,0.340080577,0.393426526,0.432336841,0.700028588,0.769262185,0.285682453,0.313936761,0.665963451,0.731827968,1.043516598,1.146721536,1.899724405,2.087609236,1.033695708,1.135929349,2.148901955,2.36143072,
987,요즘육아금쪽같은내새끼(본),오락,채널A,2022-04-15 0:00,금,20:04:44,21:14:56,0070:12,94회,0.87084696,1.244067086,1.382555109,1.975078728,1.385552618,1.979360883,0.344144049,0.491634356,1.020006373,1.457151962,0.31977182,0.456816885,0.854429647,1.220613782,0.356404743,0.509149633,0.65930096,0.941858514,0.401782928,0.573975611,1.810014963,2.585735661,0.415503959,0.593577085,1.156410121,1.652014459,1.083627159,1.548038798,1.14024821,1.628926014,
990,요즘육아금쪽같은내새끼(본),오락,채널A,2022-04-22 0:00,금,20:06:31,21:18:17,0071:46,95회,0.868124735,1.222710894,0.052151356,0.073452614,1.768107473,2.490292216,0.249593622,0.351540313,0.568153496,0.800216192,0.656695115,0.924922698,0.586088676,0.825477008,0.656796755,0.925065852,0.335845777,0.473022222,1.01786839,1.433617451,2.208615228,3.110725673,0.816132433,1.1494823,0.914162385,1.287552656,0.675222276,0.951017291,1.069123044,1.505807104,
1191,요즘육아금쪽같은내새끼(본),오락,채널A,2022-04-29 0:00,금,20:05:40,21:18:45,0073:05,96회,0.768136173,1.052241333,0,0,0.618284357,0.846964873,0.667434912,0.9142944,0.820560541,1.124055536,0.347648592,0.476230948,0.565545571,0.77471996,0.731622868,1.002223107,1.374948433,1.883491005,0.102221835,0.140029911,1.166774705,1.598321513,0.842774909,1.154486177,0.838290502,1.148343153,0.741399448,1.015615682,1.087410785,1.489603815,
1241,요즘남자라이프신랑수업(본),오락,채널A,2022-04-27 0:00,수,21:23:07,22:55:44,0092:37,13회,0.74506379,0.80114386,0.029718193,0.031955047,0,0,0.093831172,0.100893734,0.048905779,0.052586859,0.32677264,0.35136843,0.885654168,0.952316309,0.173661895,0.186733221,0.908874896,0.977284834,0.409255037,0.44005918,0.333774847,0.358897685,0.62537543,0.672446699,1.842870583,1.981581272,1.017527355,1.094115436,1.404436366,1.510146631,
1481,요즘남자라이프신랑수업(본),오락,채널A,2022-04-13 0:00,수,21:22:46,22:54:56,0092:10,11회,0.643901046,0.699892441,0,0,0,0,0.048187712,0.052377947,0.149265528,0.16224514,0.479903407,0.521634138,0.163668807,0.177900877,0.408900362,0.444456915,0.426409786,0.463488898,0.432230388,0.469815639,0.307292302,0.334013372,0.700868105,0.761813157,1.434095996,1.558799996,0.886166414,0.963224363,1.329761092,1.445392491,
2129,요즘남자라이프신랑수업(본),오락,채널A,2022-04-06 0:00,수,21:22:36,22:55:21,0092:45,10회,0.456548496,0.496248366,0.026032719,0.028296434,0,0,0.105092719,0.114231217,0.162325398,0.17644065,0.038752287,0.042122051,0.288473921,0.31355861,0.102022724,0.110894265,0.442905523,0.481419047,0.266101347,0.289240595,0.3198982,0.347715434,0.517588628,0.562596335,1.176243738,1.278525802,0.415939209,0.452107836,1.038769092,1.129096839,
1220,요즘남자라이프신랑수업(본),오락,채널A,2022-05-25 0:00,수,21:24:20,22:57:58,,17회,0.752086976,0.800092528,0.579303936,0.616280783,0,0,0.120771823,0.128480662,0.06856969,0.072946478,0.332203006,0.353407453,0.202604517,0.21553672,0.338616291,0.360230097,0.386243595,0.410897441,0.515283326,0.548173751,0.63838949,0.679137755,0.797601064,0.84851177,1.159586523,1.233602684,1.015963191,1.080811905,1.868354134,1.987610781,0093:38
1224,요즘육아금쪽같은내새끼(본),오락,채널A,2022-05-20 0:00,금,20:05:30,21:18:11,,99회,0.75146219,1.043697486,0,0,1.548924054,2.151283408,0.152854144,0.212297422,0.415958635,0.577720326,0.574878284,0.798442061,0.090750268,0.126042039,0.705222606,0.979475842,1.023211103,1.421126532,0.311772371,0.433017183,1.09557281,1.521628903,0.422267804,0.586483062,0.713880749,0.99150104,0.711144372,0.987700517,1.650656509,2.292578484,0072:41
1328,요즘육아금쪽같은내새끼(본),오락,채널A,2022-05-27 0:00,금,20:05:21,21:13:34,,100회,0.709263242,1.027917742,0,0,0.458604414,0.664644079,0.294113439,0.42625136,0.478380255,0.693304717,0.630160968,0.913276766,0.485087845,0.703025862,1.165829775,1.689608369,1.030707008,1.493778272,0.212270057,0.307637763,0.852035267,1.23483372,0.283183638,0.41041107,1.114980741,1.615914117,0.777522438,1.126844113,1.013011465,1.468132558,0068:13
1368,요즘육아금쪽같은내새끼(본),오락,채널A,2022-05-13 0:00,금,20:05:52,21:16:52,,98회,0.694495345,0.978162457,0.015168526,0.021364121,1.586875434,2.235035822,0.245710644,0.34607133,0.962379363,1.355463892,0.184075312,0.259261003,0.182674226,0.257287643,0.400437945,0.563997105,0.755327028,1.063840885,0.733677356,1.033348389,0.842070625,1.186014965,0.341123813,0.480456074,0.992174205,1.397428458,0.791731973,1.115115455,1.180433525,1.66258243,0071:00
1428,요즘남자라이프신랑수업(본),오락,채널A,2022-05-18 0:00,수,21:24:04,22:55:08,,16회,0.670982149,0.737343021,0.215020097,0.236285821,0,0,0.112391976,0.123507666,0.097590953,0.107242805,0.072780792,0.079978893,0.237316399,0.260787251,0.133150714,0.146319466,0.510008083,0.560448443,0.487725753,0.535962366,0.544583708,0.598443635,0.573201712,0.629891992,1.920280896,2.110198787,1.180346698,1.297084284,1.125933117,1.23728914,0091:04
1651,요즘육아금쪽같은내새끼(본),오락,채널A,2022-05-06 0:00,금,20:04:41,21:19:21,,97회,0.59955644,0.810211406,0.420597649,0.568375201,0,0,0,0,0.279333599,0.377477836,0.527553366,0.712909954,0.317583414,0.429166775,0.30074868,0.406417135,0.750418257,1.014078725,0.048433462,0.065450625,0.718591202,0.971069192,0.3725719,0.50347554,1.366847449,1.847091148,0.827483294,1.118220667,1.016905112,1.374196097,0074:40
1806,요즘남자라이프신랑수업(본),오락,채널A,2022-05-04 0:00,수,21:24:40,22:57:41,,14회,0.55479922,0.596558301,0.019900063,0.021397917,0,0,0,0,0.29467157,0.31685115,0.266124409,0.286155279,0.136194823,0.146446046,0.065670801,0.070613764,0.298367779,0.320825568,0.303181378,0.326001482,0.314597719,0.338277117,0.377759079,0.406192558,0.715576918,0.769437546,1.014978209,1.091374419,1.610825411,1.732070335,0093:01
1858,요즘남자라이프신랑수업(본),오락,채널A,2022-05-11 0:00,수,21:25:46,22:58:00,,15회,0.539178788,0.5860639,0.358499011,0.389672838,0.284819144,0.309586026,0.04426405,0.048113098,0.14199882,0.154346543,0.052055013,0.056581536,0.139459535,0.151586451,0.088257975,0.095932582,0.603708345,0.656204723,0.22847877,0.248346489,0.38884177,0.422654098,0.336802625,0.366089809,1.105767844,1.201921569,0.981366934,1.066703189,1.198678486,1.302911398,0092:14
978,요즘남자라이프신랑수업(본),오락,채널A,2022-06-15 0:00,수,21:21:51,22:55:22,0093:31,19회,0.856850803,0.921344949,0,0,0.490104173,0.526993735,0,0,0.109604988,0.117854826,0.498335516,0.53584464,0.474653167,0.510379749,0.306614522,0.329693035,0.382892031,0.411711861,0.05964974,0.064139506,0.106027362,0.114007916,1.242271552,1.335775862,2.319300781,2.493871808,1.349141527,1.450689813,1.791399785,1.926236328,
1116,요즘남자라이프신랑수업(본),오락,채널A,2022-06-29 0:00,수,21:21:27,22:58:22,0096:55,21회,0.78130547,0.805469557,0,0,0.007750007,0.007989698,0.016182482,0.016682972,0.034633568,0.035704709,0.260794186,0.268859986,0.217916911,0.224656609,0.220751954,0.227579334,0.599367065,0.61790419,0.446275903,0.460078251,0.528071656,0.544403769,0.577655037,0.595520657,1.635706655,1.686295521,1.141522794,1.176827623,2.058639885,2.12230916,
1122,요즘남자라이프신랑수업(본),오락,채널A,2022-06-08 0:00,수,21:22:23,22:56:05,0093:42,18회,0.777466054,0.827091547,0.581400099,0.618510744,0.007268546,0.007732496,0.00779987,0.008297734,0.000773623,0.000823003,0.067706033,0.072027694,0.128488895,0.136690314,0.431074003,0.458589365,0.767843389,0.816854669,0.202606588,0.215538923,0.896970345,0.954223771,0.629651504,0.669842025,1.168096184,1.242655515,1.467812012,1.561502141,1.804665135,1.919856527,
1147,요즘육아금쪽같은내새끼(본),오락,채널A,2022-06-17 0:00,금,20:04:03,21:18:28,0074:25,103회,0.767292046,1.036881144,0.042923534,0.058004776,0.733709018,0.991498673,0.073430555,0.099230479,0.602532966,0.814233738,0.407538657,0.550727915,0.213867975,0.289010777,0.530937737,0.717483429,1.05436368,1.424815784,0.749310943,1.012582355,0.941768771,1.272660501,0.710320762,0.959892922,1.381137196,1.866401616,0.863994233,1.167559774,1.091880957,1.475514807,
1274,요즘육아금쪽같은내새끼(본),오락,채널A,2022-06-03 0:00,금,20:06:25,21:17:51,0071:26,101회,0.700194628,0.972492539,0.002417315,0.003357383,0.552605312,0.767507377,0.35244991,0.489513764,0.054728481,0.076011779,0.680254534,0.944797964,0.108289694,0.150402352,0.662055822,0.919521975,0.451482507,0.627059038,0.88808948,1.23345761,1.430550979,1.98687636,0.590741923,0.820474893,1.250274346,1.736492147,0.724435231,1.006160043,0.766537014,1.064634741,
1349,요즘육아금쪽같은내새끼(본),오락,채널A,2022-06-10 0:00,금,20:06:48,21:19:04,0072:16,102회,0.665461175,0.924251632,0.275827987,0.383094426,1.472461324,2.045085172,0.0096292,0.013373888,0.709148834,0.984928936,0.066489895,0.092347076,0.113116456,0.157106189,0.756669775,1.050930243,0.517029999,0.718097221,0.535600079,0.743888999,1.06855622,1.484105861,0.401922936,0.5582263,0.927834325,1.288658784,0.885465265,1.229812868,1.032516431,1.434050599,
1351,요즘남자라이프신랑수업(본),오락,채널A,2022-06-22 0:00,수,21:22:30,22:55:28,0092:58,20회,0.664598956,0.72239017,0.068563844,0.074525917,0,0,0.024676002,0.026821741,0.006610231,0.007185034,0.550173187,0.598014334,0.323128442,0.351226567,0.326217298,0.354584019,0.334046539,0.363094064,0.145684537,0.158352758,0.295460242,0.321152437,0.973865989,1.058549989,1.248633681,1.357210523,1.248949596,1.357553909,1.311985457,1.426071149,
952,요즘남자라이프신랑수업(본),오락,채널A,2022-07-13 0:00,수,21:22:55,22:57:35,0094:40,23회,0.874739894,0.920778836,0.018171603,0.019128003,1.318813881,1.388225138,0.023350572,0.024579549,0.0169318,0.017822948,0.099308581,0.104535349,0.381367882,0.401439876,0.963003663,1.013688066,0.606243439,0.638150988,0.82888149,0.872506832,0.176443722,0.185730233,0.502338065,0.528776911,1.427113106,1.502224322,1.369685605,1.441774321,2.075394384,2.184625668,
961,요즘남자라이프신랑수업(본),오락,채널A,2022-07-06 0:00,수,21:23:14,22:59:46,0096:32,22회,0.871613517,0.898570636,0.050542926,0.052106109,0,0,0.165451571,0.17056863,0,0,0.52804722,0.544378578,0.214931072,0.221578425,0.590791267,0.609063162,0.481722615,0.496621252,0.105863674,0.109137808,0.483679212,0.498638362,0.812595781,0.837727609,1.991929573,2.053535642,1.314128118,1.354771256,2.107525729,2.172706937,
1117,요즘남자라이프신랑수업(본),오락,채널A,2022-07-20 0:00,수,21:22:39,22:54:35,0091:56,24회,0.791237339,0.860040586,0,0,0.007735663,0.00840833,0.161611245,0.175664396,0.055350705,0.06016381,0.375756625,0.408431114,0.184226982,0.200246719,0.850383432,0.924329817,0.539710169,0.586641488,0.86923601,0.94482175,0.460582386,0.500633029,0.982213866,1.067623767,0.962201388,1.045871074,1.022440828,1.111348726,1.784616972,1.939801057,
1225,요즘육아금쪽같은내새끼(본),오락,채널A,2022-07-22 0:00,금,20:03:53,21:17:05,0073:12,107회,0.74376709,1.018859027,0.806725487,1.105103407,0.019020011,0.02605481,0.017602459,0.024112958,0.573076747,0.785036639,0.217018612,0.297285769,0.555195447,0.760541708,0.369384282,0.506005865,0.413207308,0.566037408,0.918488284,1.258203129,1.033715384,1.416048472,0.428146385,0.586501897,1.090276648,1.493529655,0.839627026,1.150174008,1.475351113,2.021028922,
1391,요즘육아금쪽같은내새끼(본),오락,채널A,2022-07-08 0:00,금,20:04:55,21:13:22,0068:27,105회,0.67719618,0.995876736,0.155873785,0.229226155,0,0,0.306945884,0.451391005,0.180774334,0.26584461,0.583400946,0.857942568,0.182282372,0.268062311,0.368285568,0.541596423,0.904996605,1.33087736,0.389778223,0.573203269,1.090859771,1.604205545,0.517199192,0.760587046,1.250998539,1.839703734,0.810413173,1.191784078,1.057693946,1.555432273,
1437,요즘육아금쪽같은내새끼(본),오락,채널A,2022-07-29 0:00,금,20:03:09,21:17:26,0074:17,108회,0.661356688,0.893725255,0.237252369,0.320611309,0,0,0.42607212,0.575773135,0.121583762,0.164302381,0.880204814,1.189465965,0.331185822,0.447548408,0.355562515,0.480489885,0.736767011,0.995631096,0.180792251,0.244313853,0.988634129,1.335992066,0.676098558,0.9136467,1.105611907,1.494070145,0.744066006,1.005494603,1.006183529,1.359707472,
1595,요즘육아금쪽같은내새끼(본),오락,채널A,2022-07-01 0:00,금,20:04:04,21:15:14,0071:10,104회,0.605233898,0.852442109,0,0,0.018380957,0.025888671,0.150355025,0.211767641,0.085428922,0.120322426,0.09602073,0.135240465,0.157781699,0.222227744,0.719964886,1.014035051,0.669023246,0.942286262,0.49310608,0.694515605,0.592855644,0.83500795,0.337853131,0.47584948,0.865188236,1.21857498,0.887262662,1.249665721,1.328092921,1.87055341,
1608,요즘남자라이프신랑수업(본),오락,채널A,2022-07-27 0:00,수,21:24:12,23:00:01,0095:49,25회,0.600852719,0.625888249,0.061485224,0.064047109,0.028959709,0.030166364,0.187465238,0.19527629,0,0,0.303657704,0.316310108,0.044301566,0.046147464,0.63065754,0.656934937,0.582011504,0.606261983,0.933606232,0.972506492,0.28551735,0.297413906,0.373562575,0.389127682,0.985278337,1.026331601,0.825235871,0.859620699,1.202809396,1.252926454,
2644,요즘육아금쪽같은내새끼(본),오락,채널A,2022-07-15 0:00,금,20:04:51,21:14:10,0069:19,106회,0.377751122,0.547465394,0.026585236,0.038529327,0.133203247,0.193048184,0.230864463,0.334586178,0.182625281,0.26467432,0.197608417,0.286389011,0.208014529,0.301470332,0.389805844,0.564936006,0.439435386,0.636862878,0.111363655,0.161396602,0.52997998,0.768086927,0.405196201,0.587240871,0.828673993,1.200976802,0.36101649,0.523212304,0.517513838,0.750020055,
1052,요즘남자라이프신랑수업(본),오락,채널A,2022-08-31 0:00,수,21:22:31,22:54:29,0091:58,30회,0.801988632,0.88130619,0,0,0.006658495,0.007317027,0.010584478,0.011631295,0.171401616,0.188353424,0.082112075,0.090233049,0.286401745,0.314727193,0.228112663,0.250673256,0.600875152,0.660302365,1.605509189,1.764295812,0.827645901,0.90950099,0.566642011,0.622683529,0.720392593,0.791640212,1.259227008,1.383765942,1.831745976,2.012907666,
1142,요즘육아금쪽같은내새끼(본),오락,채널A,2022-08-12 0:00,금,20:03:06,21:16:36,0073:30,110회,0.764943869,1.033707931,0,0,0.769790927,1.040258009,0.011636419,0.015724891,0.81356863,1.099417068,0.210190623,0.284041382,0.682826067,0.922737929,0.988449708,1.335742848,1.002347955,1.354524264,0.431061799,0.582515945,0.546662883,0.738733625,0.798597895,1.079186345,1.309191316,1.769177453,0.819725602,1.107737301,1.145862092,1.548462287,
